page,product_name,star,title,review,skin_type,brand_name,category,processed_review,star_numeric,sales_ranking,collabo
8,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,쿨링감 있어서 시원하고 큼직해서 많이 가려줘요 여름철필수품!,[],식물나라,sunpatch,"['쿨링감', '여름철', '필수품']",5,1,0
8,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,크기가 커요 그래서 오히려좋아요 엄마 라운딩갈때 쓰라고 선물했어요,[],식물나라,sunpatch,"['크기', '엄마', '라운딩', '선물']",5,1,0
8,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,와이드한 편이라 얼굴 전체를 덮어줘서 좋아요 접착력도 좋아서 뛰거나 걸어도 쉽게 떨오지지않고 야외운동할때 넘 유용해요,[],식물나라,sunpatch,"['와이드', '얼굴', '전체', '접착력', '좋아서', '야외', '운동']",5,1,0
8,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,시원촉촉 묘한 느낌인데 나름 효과있는 것 같아서 가성비템으로 좋아요,[],식물나라,sunpatch,"['시원', '촉촉', '느낌', '효과']",5,1,0
8,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,붙였을 때부터 느껴지는 시원함으로 인해 자주 찾는 제품이에요,[],식물나라,sunpatch,['인해'],5,1,0
8,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,붙었을 때 자외선 차단도 되면서 쿨링감도 있어서 3-4시간은 시원한 것 같아요!,[],식물나라,sunpatch,"['자외선', '차단', '쿨링감', '-4', '시간']",5,1,0
8,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,야외활동시에 붙이려고 매장에 남은 거 싹 쟁였어요식물나라 패치가 제일 가성비가 좋더라고요🤣🤣선크림을 계속 덧바르기 귀찮으니 자외선 차단패치 필수에여ㅠ,[],식물나라,sunpatch,"['야외', '활동', '매장', '남은', '제일', '가성비', '선크림', '덧바르', '자외선', '차단', '필수']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,사용하기 편리함순하고 자극없음지속력이 좋음부드럽게 잘 그려짐사용감 편리함좋아요,"['복합성', '쿨톤', '각질', '모공']",식물나라,sunpatch,"['편리', '함순', '자극', '지속력', '사용감', '편리']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,땀 나면 잘 떨어진다고 하던데 가성비 좋고 면적 넓어서 좋아요,"['복합성', '쿨톤', '주름']",식물나라,sunpatch,"['땀', '가성비', '면적']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,아침 러닝할 때 자외선 막고 싶어서 구입했어요안한 것보다는 좋은 것 같아요,[],식물나라,sunpatch,"['아침', '러닝', '자외선', '구입']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,선패치는 처음 써봤ㄴ느데 안타고 좋은것같습니다. 믿고 쓰는 식물나라,"['민감성', '봄웜톤', '다크서클', '미백']",식물나라,sunpatch,"['처음', '식물나라']",4,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,썬패치라는걸 써보고는싶은데 비싸서부담스러웠다면이걸사세요극강의가성비를자랑함,"['복합성', '쿨톤']",식물나라,sunpatch,"['썬', '부담', '강의', '가성비', '자랑']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,요즘 너무 덥고 자외선이 세서 아빠 라운딩 나갈때 쓰라고 샀습니다!가격도 저렴하고 패치가 생각보다 커서 성인 남성이 사용해도 충분히 넉넉한 사이즈로 사용 가능하실 것 같아요 :-)!!,"['복합성', '봄웜톤', '모공', '블랙헤드']",식물나라,sunpatch,"['요즘', '자외선', '아빠', '라운딩', '가격', '생각', '커서', '성인', '남성', '사이즈']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,진짜 물리적 차단이라 안심되는 느낌?? 여행가서 잘 썼어요,"['지성', '쿨톤', '모공', '블랙헤드']",식물나라,sunpatch,"['물리', '차단', '안심', '느낌', '여행']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,가성비가 좋은거 같아용 추천합니다 추천합니당 추천추천!,[],식물나라,sunpatch,"['가성비', '추천', '추천', '추천', '추천']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,가격대비 양이 많아서 좋은거 같아용 추천합니다 추천합니당,[],식물나라,sunpatch,"['가격', '대비', '추천', '추천']",5,1,0
9,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,엄마 등산다니실때 붙이시라고 사드렸는데 만족하십니다 !,"['건성', '봄웜톤', '모공', '민감성']",식물나라,sunpatch,"['엄마', '등산', '만족']",5,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,야외에서 오래 서있을 일이 있어 사봤는데 홍조가 짱 심한데 덜해서 좋아요,"['건성', '겨울쿨톤', '각질', '다크서클']",식물나라,sunpatch,"['야외', '홍조']",5,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,야외에서 사용하기 딱 좋을 것 같아요 가격도 저렴하고 여러개 들어있어서 여러번 사용하기 좋을거같아요,[],식물나라,sunpatch,"['야외', '가격']",5,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,개별포장이아니라서 혼자 갖고다니며 차에서 너무 더울때 붙이거나 여행가서도 좋을듯하네요.,"['복합성', '쿨톤', '각질', '모공']",식물나라,sunpatch,"['개별', '포장', '여행가']",5,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,주름에도 도움되고 부모님 선물하기도 좋은 상품입니다. 추천,"['트러블성', '겨울쿨톤', '모공', '잡티']",식물나라,sunpatch,"['주름', '도움', '부모', '선물', '상품', '추천']",4,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,가성비 최고 식물나라 선크림도 다 괜찮더니 이것도 양 대비 가격도 좋네요.,[],식물나라,sunpatch,"['가성비', '최고', '식물나라', '선크림', '대비', '가격']",5,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 3점,,생각보다 얼굴이 작지 않은데 부착이 저에게는 맞지 않네요.  땀이 많이 나면 가장자리라던지 코 옆 부분이 떠요. 그리고 썬크림을 완전히 흡수시킨 다음에 부착해야 부착면이 떨어지지 않습니다. 가격대비 좋구요.  다른 제품은 4개 들어있는데 이 제품은 5개라서 좋아요.,[],식물나라,sunpatch,"['생각', '얼굴', '부착', '땀', '가장자리', '코', '옆', '부분', '썬크림', '흡수', '다음', '부착', '부착', '가격', '대비']",3,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,타브랜드는 가격대 있어서 고민했는데 저렴해서 구매해봤어요,"['복합성', '쿨톤', '주름']",식물나라,sunpatch,"['브랜드', '가격', '고민']",5,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,선크림보다 효과가 좋을 것이라고 생각하고 사용하려고 구매했어요,[],식물나라,sunpatch,"['선크림', '효과', '생각']",5,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,등산할때 부모님이 쓰셨는데 넓이가 커서 만족해 하셨습니다.,[],식물나라,sunpatch,"['등산', '부모', '넓이', '커서', '만족']",4,1,0
10,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,가격도 저렴한편이고 얼굴에 잘붙어있어서 좋아요 등산할때좋아요,"['트러블성', '웜톤', '다크서클', '블랙헤드']",식물나라,sunpatch,"['가격', '한편', '얼굴', '등산']",5,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,항상쓰던제품완전좋네요짱이예요새지않고좋아요사용할때마다좋구요,[],식물나라,sunpatch,"['완전', '마다']",5,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,얼굴에 붙이고 있으면 쿨링감이 있어 너무 좋음. 다만 잘 떨어짐,"['건성', '웜톤', '모공', '잡티']",식물나라,sunpatch,"['얼굴', '쿨링감']",4,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,엄마가 필요하다고 해서 사드린 건데사용해보고 엄청 좋다고 하시더라고요더운 날 햇빛 아래에서 안 떨어지고 챡 잘 붙어있었대요,"['복합성', '가을웜톤']",식물나라,sunpatch,"['엄마', '필요', '햇빛', '아래']",5,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,다른 패치보다 저렴한데 효과도 좋아서 믿고 구매합니당!!,"['민감성', '쿨톤', '각질', '다크서클']",식물나라,sunpatch,"['효과', '좋아서']",5,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,모자를 써도 눈밑이나 광대부분은 피할수 없는 자외선때문에 야외활동을 즐기는 저로써는 선패치가너무 반가웠어요!!일단 식물나라 선패치는 시원한 쿨링감이 느껴져 갑갑함이 느껴지지 않았고 접착력이 너무 좋고 땀이나물에도 강해서 잘 떨 어지지않았고 끈적임이 남아있지않아서 좋았어요👍무엇보다 간편하고 뗏다 붙였다 할 수 있어서 좋았고자외선으로 부터 피부막을 보호한다는 느낌이 들어서좋았어요💛,"['건성', '쿨톤', '각질', '모공']",식물나라,sunpatch,"['모자', '눈밑', '광대', '부분', '자외선', '야외', '활동', '식물나라', '쿨링감', '접착력', '땀', '나물', '에도 강', '해서', '간편', '자외선', '피부', '보호', '느낌']",5,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,얼굴에 땀날때 다른제품들에 비해 좀 덜 떼어지는점이 좋았어요 기미가 옅어지거나 하지는 않아요 오히려 장시간 붙이는것보다 적당히 2시간정도 안에 떼어주는게 나은것같아요 무난한 패치같아요,[],식물나라,sunpatch,"['얼굴', '땀', '기미', '장시간', '시간', '정도', '나은', '무난']",4,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,잘붙고 잘 떨어지지않고 가성비 굿좋은 선패치입니다.부드러워서 붙어있어도 방해가 안돼요,[],식물나라,sunpatch,"['가성비', '굿', '방해']",5,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,선패치 덕분에 살았어요 자외선에 살아남을 수 있어요여름 뙤약볕에 강추,[],식물나라,sunpatch,"['덕분', '자외선', '여름', '뙤약볕', '강추']",5,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,붙이기도 간편하고 햇빛에 노출될 때도 조금 안심이 되어요.눈 가까이엔 약간의 자극이 있지만 가성비가 좋은 편입니다.,[],식물나라,sunpatch,"['간편', '햇빛', '노출', '안심', '가까이', '약간', '자극', '가성비']",4,1,0
11,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,아직 사용해보지는 않았는데 세일할때 저렴하게 사서 만족하고 있어요 휴가철에 사용해보려고 아직 쟁여놓은 상태인데 좋겠죠?,[],식물나라,sunpatch,"['세일', '사서', '만족', '휴가철', '상태']",4,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,양도 많고 다른 선패치보다 저렴해요강아지산책할때 정말 유용할것 같아요,[],식물나라,sunpatch,"['해', '요강', '아지', '산책']",5,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 4점,,호수공원 산책나갈때 사용하고 있어요. 피부에 자극없고. 접착력도 좋아요. 넓어서 햇빛차단도 많이 되는것같아요^^,[],식물나라,sunpatch,"['호수공원', '산책', '피부', '자극', '접착력', '햇빛', '차단']",4,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 3점,,붙인 티가 너무 나니까 좀 우스꽝스러워요. 운동중에만 붙이고 다니긴 하지만 좀 자연스러웠으면 하네요. 여름이라 땀이 난다고 떨어지진 않는거보면 접착력은 괜찮습니다.,[],식물나라,sunpatch,"['운동', '자연', '여름', '땀', '접착력']",3,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 3점,,붙일 당시만 쿨링효과가 있어요. 다 좋은데.. 좀만 더 얇고피부톤에 맞았으면 좋았을 듯 합니다. 붙인 티가 너무 나요.,[],식물나라,sunpatch,"['당시', '쿨링', '효과', '피부']",3,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,쉽고 간편하게 쓰기 편하고 확실히 자외선 차단이 되는 것 같아 안심되어 또 구매했어요.,[],식물나라,sunpatch,"['간편', '쓰기', '자외선', '차단', '안심']",5,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,가격도  세일하고 진짜 좋네요ㅎㅎ골프갈때 사용할려구용~~~,[],식물나라,sunpatch,"['가격', '세일', '골프']",5,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,쿨링효과가 진짜 있어서 신기했어요땀나면 잘 떨어지는게 흠이지만 좋은거 같아요,"['복합성', '웜톤', '블랙헤드', '피지과다']",식물나라,sunpatch,"['쿨링', '효과']",5,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 3점,,예상외로 크네요아이 물놀이때 사용해주려 했더니커서 잘라서 사용해줬어요근데 쿨기능인지 오히려 아프게 시원한 느낌이라아이는 싫어하네요저도 자극적이었어요그리고 조금만 물 묻어도 잘 떨어져 버려서아쉬웠습니다,[],식물나라,sunpatch,"['예상외', '아이', '물놀이', '기능', '느낌', '아이', '자극', '조금']",3,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,여름에 야외활동할때 쓰기좋아요배송빠르고 가성비 굿입니다,"['지성', '웜톤', '잡티', '피지과다']",식물나라,sunpatch,"['여름', '야외', '활동', '배송', '가성비', '굿']",5,1,0
12,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 5점,,아버지 운동할 때 사용 하라고 사드렸는데 되게 만족해하세요,"['건성', '쿨톤', '각질', '모공']",식물나라,sunpatch,"['아버지', '운동', '만족']",5,1,0
13,[초특가]식물나라 UV차단 아웃도어 선패치(2eaX5sets),5점만점에 3점,,생각보다 물이 묻으면 잘 떨어지는 느낌이에요자외선 차단은 잘 돼요,"['트러블성', '쿨톤', '모공', '미백']",식물나라,sunpatch,"['생각', '물', '느낌', '자외선', '차단']",3,1,0
